Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Product Name,Index
TRANSFER,5,2,10.25,81.97,Late delivery,1,40,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Charles,9291,Mueller,XXXXXXXXX,Consumer,PR,7591 Easy Inlet,725,6,Outdoors,18.25,-66.37,Pacific Asia,Wenzhou,China,9291,,24244,893,17.98999977,0.18,60652,24.99,0.13,4,99.96,81.97,10.25,Eastern Asia,PROCESSING,,893,40,,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,24.99,0,42363.89167,Second Class,Team Golf Pittsburgh Steelers Putter Grip,623
TRANSFER,3,4,0.32,31.8,Shipping canceled,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Fiona,19795,Byrd,XXXXXXXXX,Consumer,PR,7637 Silver Lake Passage,725,9,Discs Shop,18.29,-66.04,Pacific Asia,Hangzhou,China,19795,,76242,1362,7.949999809,0.2,179557,39.75,0.01,1,39.75,31.8,0.32,Eastern Asia,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,39.75,0,43120.94236,Standard Class,Fighting video games,624
TRANSFER,4,4,13.86,49.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6960,Smith,XXXXXXXXX,Consumer,PR,5182 Little Freeway,725,5,Golf,18.3,-66.37,Pacific Asia,Ningbo,China,6960,,26833,502,0.5,0.01,67230,50,0.28,1,50,49.5,13.86,Eastern Asia,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42400.68472,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,625
TRANSFER,4,4,122,248.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,6960,Smith,XXXXXXXXX,Consumer,PR,5182 Little Freeway,725,7,Fan Shop,18.3,-66.37,Pacific Asia,Ningbo,China,6960,,26833,957,51,0.17,67232,299.98,0.49,1,299.98,248.98,122,Eastern Asia,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42400.68472,Standard Class,Diamondback Women's Serene Classic Comfort Bi,626
TRANSFER,4,4,41.6,103.99,Shipping canceled,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4867,Smith,XXXXXXXXX,Consumer,PR,6292 Velvet Wagon  Plaza,725,4,Apparel,18.22,-66.37,Pacific Asia,Ningbo,China,4867,42584,27653,403,26,0.2,69226,129.99,0.4,1,129.99,103.99,41.6,Eastern Asia,SUSPECTED_FRAUD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42412.65486,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,627
TRANSFER,6,4,-5.4,107.98,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9560,Oneill,XXXXXXXXX,Consumer,PR,37 Lost Hills Maze,725,4,Apparel,18.26,-66.37,Pacific Asia,Hangzhou,China,9560,42016,22925,365,12,0.1,57388,59.99,-0.05,2,119.98,107.98,-5.4,Eastern Asia,SUSPECTED_FRAUD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42345.63681,Standard Class,Perfect Fitness Perfect Rip Deck,628
TRANSFER,4,4,63.86,148.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6960,Smith,XXXXXXXXX,Consumer,PR,5182 Little Freeway,725,5,Golf,18.3,-66.37,Pacific Asia,Ningbo,China,6960,,26833,502,1.5,0.01,67229,50,0.43,3,150,148.5,63.86,Eastern Asia,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42400.68472,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,629
TRANSFER,6,4,17.1,170.97,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9560,Oneill,XXXXXXXXX,Consumer,PR,37 Lost Hills Maze,725,4,Apparel,18.26,-66.37,Pacific Asia,Hangzhou,China,9560,42016,22925,365,9,0.05,57390,59.99,0.1,3,179.97,170.97,17.1,Eastern Asia,SUSPECTED_FRAUD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42345.63681,Standard Class,Perfect Fitness Perfect Rip Deck,630
TRANSFER,6,4,14.85,198,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9560,Oneill,XXXXXXXXX,Consumer,PR,37 Lost Hills Maze,725,5,Golf,18.26,-66.37,Pacific Asia,Hangzhou,China,9560,42016,22925,502,2,0.01,57389,50,0.08,4,200,198,14.85,Eastern Asia,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42345.63681,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,631
DEBIT,3,4,-3.43,263.74,Advance shipping,0,69,Health and Beauty,Martinez,EE. UU.,XXXXXXXXX,Demetria,15800,Holt,XXXXXXXXX,Home Office,CA,1870 Crystal Blossom Towers,94553,12,Health and Beauty ,38.01,-122.12,Pacific Asia,Ningbo,China,15800,,72247,1356,29.29999924,0.1,175562,293.04,-0.01,1,293.04,263.74,-3.43,Eastern Asia,COMPLETE,,1356,69,,http://images.acmesports.sports/First+aid+kit,293.04,0,43062.62431,Standard Class,First aid kit,632
DEBIT,3,4,12.74,127.39,Advance shipping,0,18,Men's Footwear,Flushing,EE. UU.,XXXXXXXXX,Evelyn,4099,Smith,XXXXXXXXX,Home Office,NY,8799 Cozy Pike,11354,4,Apparel,40.76,-73.83,Pacific Asia,Hangzhou,China,4099,,21737,403,2.599999905,0.02,54388,129.99,0.1,1,129.99,127.39,12.74,Eastern Asia,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42325.29514,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,633
DEBIT,2,4,1.57,9.26,Advance shipping,0,61,CDs ,Crystal Lake,EE. UU.,XXXXXXXXX,Kitra,17769,Sheppard,XXXXXXXXX,Home Office,IL,3709 Middle Forest Downs,60014,9,Discs Shop,42.24,-88.27,Pacific Asia,Hangzhou,China,17769,,74216,1348,2.029999971,0.18,177531,11.29,0.17,1,11.29,9.26,1.57,Eastern Asia,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,11.29,0,43090.36736,Standard Class,CDs of rock,634
PAYMENT,6,4,1.07,35.78,Late delivery,1,75,Video Games,Santa Cruz,EE. UU.,XXXXXXXXX,Meredith,19838,Sharpe,XXXXXXXXX,Home Office,CA,1795 Dusty Hills Village,95060,9,Discs Shop,36.96,-122.04,Pacific Asia,Hangzhou,China,19838,,76285,1362,3.980000019,0.1,179600,39.75,0.03,1,39.75,35.78,1.07,Eastern Asia,PAYMENT_REVIEW,,1362,75,,http://images.acmesports.sports/Fighting+video+games,39.75,0,43124.56944,Standard Class,Fighting video games,635
PAYMENT,3,4,38.02,116.99,Advance shipping,0,18,Men's Footwear,Newark,EE. UU.,XXXXXXXXX,Angela,11402,Wilkinson,XXXXXXXXX,Home Office,DE,4616 Thunder View Link,19711,4,Apparel,39.67,-75.77,Pacific Asia,Hangzhou,China,11402,,28982,403,13,0.1,72513,129.99,0.33,1,129.99,116.99,38.02,Eastern Asia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42431.05556,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,636
PAYMENT,3,4,103.94,296.98,Advance shipping,0,43,Camping & Hiking,Newark,EE. UU.,XXXXXXXXX,Angela,11402,Wilkinson,XXXXXXXXX,Home Office,DE,4616 Thunder View Link,19711,7,Fan Shop,39.67,-75.77,Pacific Asia,Hangzhou,China,11402,,28982,957,3,0.01,72514,299.98,0.35,1,299.98,296.98,103.94,Eastern Asia,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42431.05556,Standard Class,Diamondback Women's Serene Classic Comfort Bi,637
PAYMENT,6,4,39.6,88,Late delivery,1,24,Women's Apparel,San Francisco,EE. UU.,XXXXXXXXX,Jeffrey,11877,Krueger,XXXXXXXXX,Home Office,CA,7778 Silver Turnabout,94122,5,Golf,37.76,-122.48,Pacific Asia,Ningbo,China,11877,42584,27660,502,12,0.12,69238,50,0.45,2,100,88,39.6,Eastern Asia,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42414.75694,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,638
PAYMENT,3,4,37.79,107.97,Advance shipping,0,29,Shop By Sport,Newark,EE. UU.,XXXXXXXXX,Angela,11402,Wilkinson,XXXXXXXXX,Home Office,DE,4616 Thunder View Link,19711,5,Golf,39.67,-75.77,Pacific Asia,Hangzhou,China,11402,,28982,627,12,0.1,72515,39.99,0.35,3,119.97,107.97,37.79,Eastern Asia,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42431.05556,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,639
PAYMENT,6,4,69.3,198,Late delivery,1,24,Women's Apparel,San Francisco,EE. UU.,XXXXXXXXX,Jeffrey,11877,Krueger,XXXXXXXXX,Home Office,CA,7778 Silver Turnabout,94122,5,Golf,37.76,-122.48,Pacific Asia,Ningbo,China,11877,42584,27660,502,2,0.01,69237,50,0.35,4,200,198,69.3,Eastern Asia,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42414.75694,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,640
TRANSFER,2,1,29.4,293.95,Late delivery,1,17,Cleats,Daly City,EE. UU.,XXXXXXXXX,Frances,3415,Gomez,XXXXXXXXX,Home Office,CA,3948 Shady Campus,94015,4,Apparel,37.7,-122.48,Pacific Asia,Hangzhou,China,3415,,22170,365,6,0.02,55496,59.99,0.1,5,299.95,293.95,29.4,Eastern Asia,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42330.61597,First Class,Perfect Fitness Perfect Rip Deck,641
TRANSFER,4,4,3.82,11.29,Shipping canceled,0,61,CDs ,Mount Pleasant,EE. UU.,XXXXXXXXX,Calista,17766,Beasley,XXXXXXXXX,Home Office,MI,2865 Blue Rise Way,48858,9,Discs Shop,43.6,-84.79,Pacific Asia,Ningbo,China,17766,,74213,1348,0,0,177528,11.29,0.34,1,11.29,11.29,3.82,Eastern Asia,CANCELED,,1348,61,,http://images.acmesports.sports/CDs+of+rock,11.29,0,43092.32361,Standard Class,CDs of rock,642
TRANSFER,4,4,26.1,90,Shipping on time,0,24,Women's Apparel,Virginia Beach,EE. UU.,XXXXXXXXX,Mary,2112,Wallace,XXXXXXXXX,Home Office,VA,2721 Silent Barn Subdivision,23454,5,Golf,36.84,-76.04,Pacific Asia,Yiwu,China,2112,,24603,502,10,0.1,61610,50,0.29,2,100,90,26.1,Eastern Asia,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42368.13194,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,643
CASH,6,4,9.1,227.5,Late delivery,1,24,Women's Apparel,Vega Baja,Puerto Rico,XXXXXXXXX,Stephen,9697,Williams,XXXXXXXXX,Consumer,PR,4849 Clear Blossom Turnabout,693,5,Golf,18.44,-66.39,Pacific Asia,Hangzhou,China,9697,,24950,502,22.5,0.09,62519,50,0.04,5,250,227.5,9.1,Eastern Asia,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42375.19722,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,644
DEBIT,2,1,-30.49,39.75,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Sage,20189,Kirby,XXXXXXXXX,Consumer,PR,9879 Lazy Horse Mall,725,9,Discs Shop,18.21,-66.04,Pacific Asia,Linhai,China,20189,,76636,1362,0,0,179951,39.75,-0.77,1,39.75,39.75,-30.49,Eastern Asia,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,39.75,0,43125.69375,First Class,Fighting video games,645
DEBIT,6,4,132.59,339.98,Late delivery,1,45,Fishing,Seattle,EE. UU.,XXXXXXXXX,Richard,1971,Stokes,XXXXXXXXX,Corporate,WA,2865 Blue Rise Way,98115,7,Fan Shop,47.68,-122.32,Pacific Asia,Yuyao,China,1971,42493,29410,1004,60,0.15,73576,399.98,0.39,1,399.98,339.98,132.59,Eastern Asia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42440.30278,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,646
DEBIT,2,4,195.99,391.98,Advance shipping,0,45,Fishing,Cleveland,EE. UU.,XXXXXXXXX,Jordan,5573,Ortiz,XXXXXXXXX,Corporate,OH,92 Green Woods,44105,7,Fan Shop,41.45,-81.64,Pacific Asia,Hangzhou,China,5573,,28986,1004,8,0.02,72522,399.98,0.5,1,399.98,391.98,195.99,Eastern Asia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42430.11389,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,647
CASH,6,4,27,359.98,Late delivery,1,45,Fishing,Brooklyn,EE. UU.,XXXXXXXXX,Alexander,6030,Adams,XXXXXXXXX,Consumer,NY,2681 Cinder By-pass,11230,7,Fan Shop,40.63,-73.97,Pacific Asia,Jinhua,China,6030,,27985,1004,40,0.1,70035,399.98,0.08,1,399.98,359.98,27,Eastern Asia,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42419.50139,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,648
TRANSFER,5,4,186.19,379.98,Late delivery,1,45,Fishing,Arecibo,Puerto Rico,XXXXXXXXX,Ronald,11319,Smith,XXXXXXXXX,Consumer,PR,7723 Middle Lane,612,7,Fan Shop,39.5,-98.99,Pacific Asia,Ningbo,China,11319,42584,27659,1004,20,0.05,69236,399.98,0.49,1,399.98,379.98,186.19,Eastern Asia,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42413.74236,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,649
TRANSFER,5,4,113.39,377.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Olivia,11678,Smith,XXXXXXXXX,Home Office,PR,7358 Gentle Manor,725,7,Fan Shop,18.21,-66.37,Pacific Asia,Ningbo,China,11678,42584,27654,1004,22,0.06,69228,399.98,0.3,1,399.98,377.98,113.39,Eastern Asia,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42413.66944,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,650
TRANSFER,2,1,98,391.98,Late delivery,1,45,Fishing,Honolulu,EE. UU.,XXXXXXXXX,Mary,2769,Hendricks,XXXXXXXXX,Corporate,HI,2186 Amber Lagoon Mountain,96817,7,Fan Shop,21.32,-157.86,Pacific Asia,Ningbo,China,2769,,26834,1004,8,0.02,67236,399.98,0.25,1,399.98,391.98,98,Eastern Asia,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42398.69931,First Class,Field & Stream Sportsman 16 Gun Fire Safe,651
TRANSFER,2,1,39.19,107.97,Late delivery,1,35,Golf Gloves,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725,6,Outdoors,18.29,-66.37,Pacific Asia,Taraz,Kazakistan,2560,42531,44185,771,12,0.1,110350,39.99,0.36,3,119.97,107.97,39.19,Central Asia,PENDING,,771,35,,http://images.acmesports.sports/Clicgear+Rovic+Cooler+Bag,39.99,0,42651.98403,First Class,Clicgear Rovic Cooler Bag,652
TRANSFER,2,1,8.8,175.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725,7,Fan Shop,18.29,-66.37,Pacific Asia,Taraz,Kazakistan,2560,42531,44185,1073,24,0.12,110351,199.99,0.05,1,199.99,175.99,8.8,Central Asia,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,199.99,0,42651.98403,First Class,Pelican Sunstream 100 Kayak,653
TRANSFER,2,1,1.25,103.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725,4,Apparel,18.29,-66.37,Pacific Asia,Taraz,Kazakistan,2560,42531,44185,403,26,0.2,110349,129.99,0.01,1,129.99,103.99,1.25,Central Asia,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42651.98403,First Class,Nike Men's CJ Elite 2 TD Football Cleat,654
TRANSFER,2,1,23.27,48.48,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725,7,Fan Shop,18.29,-66.37,Pacific Asia,Taraz,Kazakistan,2560,42531,44185,1014,1.5,0.03,110347,49.98,0.48,1,49.98,48.48,23.27,Central Asia,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42651.98403,First Class,O'Brien Men's Neoprene Life Vest,655
DEBIT,5,4,47.53,97,Late delivery,1,24,Women's Apparel,La Crosse,EE. UU.,XXXXXXXXX,Johnny,4968,Lutz,XXXXXXXXX,Consumer,WI,7597 Golden Dale Nook,54601,5,Golf,43.81,-91.24,Pacific Asia,Taraz,Kazakistan,4968,42887,50479,502,3,0.03,126131,50,0.49,2,100,97,47.53,Central Asia,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42746.86181,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,656
TRANSFER,2,1,135.99,399.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,2560,Gilmore,XXXXXXXXX,Corporate,PR,6316 Quiet Pines,725,7,Fan Shop,18.29,-66.37,Pacific Asia,Taraz,Kazakistan,2560,42531,44185,1004,0,0,110348,399.98,0.34,1,399.98,399.98,135.99,Central Asia,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42651.98403,First Class,Field & Stream Sportsman 16 Gun Fire Safe,657
DEBIT,6,4,38.54,81.99,Late delivery,1,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Bryan,6635,Esparza,XXXXXXXXX,Corporate,CA,7092 Pleasant Promenade,90057,3,Footwear,34.06,-118.28,Europe,Terneuzen,Paes Bajos,6635,42317,17390,191,18,0.18,43463,99.99,0.47,1,99.99,81.99,38.54,Western Europe,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42264.83889,Standard Class,Nike Men's Free 5.0+ Running Shoe,658
PAYMENT,1,0,113.39,251.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Willie,3636,Smith,XXXXXXXXX,Corporate,PR,7588 High Way,725,7,Fan Shop,18.22,-66.37,Europe,Terneuzen,Paes Bajos,3636,,68680,957,48,0.16,171708,299.98,0.45,1,299.98,251.98,113.39,Western Europe,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,43008.05417,Same Day,Diamondback Women's Serene Classic Comfort Bi,659
DEBIT,6,4,68.22,136.45,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,XXXXXXXXX,Bryan,6635,Esparza,XXXXXXXXX,Corporate,CA,7092 Pleasant Promenade,90057,7,Fan Shop,34.06,-118.28,Europe,Terneuzen,Paes Bajos,6635,42317,17390,1014,13.48999977,0.09,43462,49.98,0.5,3,149.94,136.45,68.22,Western Europe,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42264.83889,Standard Class,O'Brien Men's Neoprene Life Vest,660
DEBIT,2,4,1.98,79.18,Advance shipping,0,29,Shop By Sport,Indianapolis,EE. UU.,XXXXXXXXX,Mary,1310,Smith,XXXXXXXXX,Corporate,IN,1591 Little Cider Park,46227,5,Golf,39.21,-85.93,Europe,Zaporiyia,Ucrania,1310,,42721,627,0.800000012,0.01,106628,39.99,0.03,2,79.98,79.18,1.98,Eastern Europe,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42630.61319,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,661
DEBIT,3,4,10.8,47.99,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,12273,Dunn,XXXXXXXXX,Consumer,PR,1626 Misty Hills Round,725,4,Apparel,18.26,-66.37,Europe,Zaporiyia,Ucrania,12273,,42722,365,12,0.2,106629,59.99,0.23,1,59.99,47.99,10.8,Eastern Europe,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42631.62778,Standard Class,Perfect Fitness Perfect Rip Deck,662
DEBIT,3,4,-3.69,14.75,Advance shipping,0,36,Golf Balls,Caguas,Puerto Rico,XXXXXXXXX,Mary,12273,Dunn,XXXXXXXXX,Consumer,PR,1626 Misty Hills Round,725,6,Outdoors,18.26,-66.37,Europe,Zaporiyia,Ucrania,12273,,42722,797,3.24000001,0.18,106632,17.99,-0.25,1,17.99,14.75,-3.69,Eastern Europe,ON_HOLD,,797,36,,http://images.acmesports.sports/Hirzl+Women%27s+Soffft+Flex+Golf+Glove,17.99,0,42631.62778,Standard Class,Hirzl Women's Soffft Flex Golf Glove,663
DEBIT,2,4,43.44,203.97,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Christopher,5714,Meza,XXXXXXXXX,Corporate,CA,9992 Easy Front,90007,4,Apparel,34.03,-118.28,Europe,Zaporiyia,Ucrania,5714,42440,46036,365,35.99000168,0.15,115068,59.99,0.21,4,239.96,203.97,43.44,Eastern Europe,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42679.00417,Standard Class,Perfect Fitness Perfect Rip Deck,664
DEBIT,2,1,-337.48,224.99,Late delivery,1,43,Camping & Hiking,Danbury,EE. UU.,XXXXXXXXX,Mary,1120,Grant,XXXXXXXXX,Corporate,CT,9166 Dusty Cape,6810,7,Fan Shop,41.4,-73.45,Europe,Zaporiyia,Ucrania,1120,,45103,957,75,0.25,112636,299.98,-1.5,1,299.98,224.99,-337.48,Eastern Europe,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42665.38472,First Class,Diamondback Women's Serene Classic Comfort Bi,665
DEBIT,2,1,-89.46,383.96,Late delivery,1,9,Cardio Equipment,Danbury,EE. UU.,XXXXXXXXX,Mary,1120,Grant,XXXXXXXXX,Corporate,CT,9166 Dusty Cape,6810,3,Footwear,41.4,-73.45,Europe,Zaporiyia,Ucrania,1120,,45103,191,16,0.04,112635,99.99,-0.23,4,399.96,383.96,-89.46,Eastern Europe,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42665.38472,First Class,Nike Men's Free 5.0+ Running Shoe,666
DEBIT,2,1,102.04,283.45,Late delivery,1,17,Cleats,Danbury,EE. UU.,XXXXXXXXX,Mary,1120,Grant,XXXXXXXXX,Corporate,CT,9166 Dusty Cape,6810,4,Apparel,41.4,-73.45,Europe,Zaporiyia,Ucrania,1120,,45103,365,16.5,0.06,112634,59.99,0.36,5,299.95,283.45,102.04,Eastern Europe,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42665.38472,First Class,Perfect Fitness Perfect Rip Deck,667
DEBIT,2,1,109.13,242.5,Late delivery,1,24,Women's Apparel,Danbury,EE. UU.,XXXXXXXXX,Mary,1120,Grant,XXXXXXXXX,Corporate,CT,9166 Dusty Cape,6810,5,Golf,41.4,-73.45,Europe,Zaporiyia,Ucrania,1120,,45103,502,7.5,0.03,112632,50,0.45,5,250,242.5,109.13,Eastern Europe,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42665.38472,First Class,Nike Men's Dri-FIT Victory Golf Polo,668
TRANSFER,6,4,25.92,95.98,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Jessica,10013,Smith,XXXXXXXXX,Home Office,PR,9809 Indian Berry Hollow,725,4,Apparel,18.22,-66.37,Europe,Zaporiyia,Ucrania,10013,42411,46035,365,24,0.2,115065,59.99,0.27,2,119.98,95.98,25.92,Eastern Europe,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42682.98958,Standard Class,Perfect Fitness Perfect Rip Deck,669
TRANSFER,3,4,-240,150,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,4188,Smith,XXXXXXXXX,Home Office,PR,5041 Sleepy Lane,725,5,Golf,18.26,-66.37,Europe,Zaporiyia,Ucrania,4188,42440,46037,502,0,0,115070,50,-1.6,3,150,150,-240,Eastern Europe,CANCELED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42680.01875,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,670
TRANSFER,6,4,71.28,148.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Jessica,10013,Smith,XXXXXXXXX,Home Office,PR,9809 Indian Berry Hollow,725,5,Golf,18.22,-66.37,Europe,Zaporiyia,Ucrania,10013,42411,46035,502,1.5,0.01,115066,50,0.48,3,150,148.5,71.28,Eastern Europe,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42682.98958,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,671
